UserId,"Recommended Listing,Rating"
48774984,"[(16974155, 4.7499157567583028), (10963433, 4.721103579436865), (9613532, 4.7135575944014692)]"
26011942,"[(7619039, 4.6906710114588774), (4792529, 4.6784115217461189), (15768540, 4.6753681726788896)]"
8987872,"[(8952816, 4.7567129709861504), (3368441, 4.747028274205829), (10658250, 4.6973754970918815)]"
1190597,"[(3430453, 4.7001562093784344), (6132757, 4.6823993617716697), (14148905, 4.6803790635902152)]"
6991120,"[(15887436, 4.752603168273926), (7619039, 4.7525620893988378), (8024, 4.7388611196491706)]"
1241545,"[(14917765, 4.7405065443024537), (6768399, 4.7117676672716362), (5102389, 4.6806701280683409)]"
30312518,"[(16666789, 4.7789762597631888), (6680201, 4.7783170362376932), (14982907, 4.7781246908355888)]"
60433072,"[(14551508, 4.5763855946083982), (15806126, 4.5643899224810243), (16177970, 4.561150275141328)]"
10274648,"[(14499377, 4.8015997254044889), (1185357, 4.7513122255425504), (10658250, 4.7394468558890459)]"
20668885,"[(5102006, 4.7107171643522872), (1987371, 4.6980826518149836), (5826129, 4.6964627588450307)]"
2333599,"[(16900088, 4.5712372945824464), (2876055, 4.5609456012013503), (155158, 4.5537151635884507)]"
1290681,"[(10755963, 4.7593666385117714), (9410580, 4.7505041375297674), (1145134, 4.7443400226775658)]"
8944764,"[(506121, 4.7968993454467848), (2918225, 4.7625494997343312), (8507328, 4.7223230926708064)]"
5266521,"[(7619039, 4.7211401215698601), (9113965, 4.680760099806319), (12046665, 4.6577637108130983)]"
21715973,"[(4860876, 4.7975027245412836), (6611764, 4.765528110668158), (17815594, 4.7376930620626201)]"
67984669,"[(15990316, 4.826770082612363), (4396299, 4.7640190380158618), (2308802, 4.7579129930277286)]"
102306859,"[(181972, 4.8824690906089971), (19036361, 4.8213824392426572), (10092851, 4.7821297719060185)]"
43112308,"[(15483201, 4.6627449533158227), (932277, 4.623281469933981), (10963433, 4.6223987225689713)]"
3173877,"[(8520228, 4.704234536797137), (10658250, 4.6913656579553953), (65019, 4.6878799991803284)]"
72215391,"[(2323502, 4.6652868995202272), (12762416, 4.6409421029751314), (112435, 4.6235502754960693)]"
66108967,"[(8682447, 4.8161607865911247), (6866321, 4.8104988158197903), (886833, 4.8101578709568136)]"
86913183,"[(6051044, 4.8030620468644916), (11884317, 4.764712335977384), (17158946, 4.7605223883782264)]"
10711749,"[(1564553, 4.8661828682561001), (6450635, 4.7689736337290709), (6973292, 4.7676745353725227)]"
8400085,"[(11484489, 4.8207525524529826), (4199156, 4.789230665463899), (25235, 4.7860547539897276)]"
42719817,"[(12322469, 4.8312003530306793), (4575364, 4.8038759432152913), (18083220, 4.7756994972616127)]"
127309,"[(2071420, 4.7556092574670039), (15543965, 4.729020578041955), (11588250, 4.6796668742228382)]"
116290705,"[(4553721, 4.6407363250956815), (8532358, 4.6151633379219117), (8635762, 4.6110372732279927)]"
33167262,"[(813554, 4.6224521189971135), (581180, 4.6111187099415947), (18962722, 4.59298338083949)]"
96586814,"[(13824731, 4.787841608314098), (16647409, 4.7795527387222654), (16002607, 4.7598853068518814)]"
91731078,"[(2223082, 4.6876820146838813), (13031287, 4.6633743511848653), (14917765, 4.645669531866873)]"
103168964,"[(854736, 4.7745061840913046), (1932094, 4.7456160191693142), (1145134, 4.7316518213103507)]"
36285715,"[(506121, 4.7191948534101007), (19364881, 4.6935535107737385), (2036690, 4.6853059703033804)]"
524280,"[(11588250, 4.624757491234412), (65019, 4.5784834075678367), (506121, 4.5764102753048341)]"
17827757,"[(458154, 4.6168352656372402), (8609779, 4.5944925463694526), (17944219, 4.5933944149713755)]"
8291179,"[(17186834, 4.6498462990511182), (17774240, 4.5698008018373235), (19811587, 4.5680472559002876)]"
7140446,"[(6822471, 4.6043360090342631), (566712, 4.6005085394271106), (2487851, 4.5938526424435313)]"
31477687,"[(8664721, 4.6815236804542613), (18073864, 4.6689530173328189), (13082319, 4.6532192707866145)]"
972688,"[(13615270, 4.5585657499102945), (7619039, 4.5566437782361628), (3241287, 4.5446330646319719)]"
66748491,"[(4469455, 4.823511825356543), (14689147, 4.8195352727475171), (12434717, 4.7971079196721407)]"
71642,"[(19744462, 4.8597381268846531), (15301517, 4.8143393105059822), (831725, 4.8003203258483111)]"
2966310,"[(10658250, 4.7618255390002888), (17430853, 4.7545901035375548), (2496406, 4.7504374523752455)]"
97695645,"[(16324410, 4.6884796528205959), (3272201, 4.6587433026641305), (8426584, 4.6321635145874644)]"
9388370,"[(7785952, 4.6275314475087947), (10812612, 4.6157027746147357), (12683378, 4.6106579676236645)]"
1734143,"[(15561225, 4.5570531336343443), (13433027, 4.531818840973636), (6221877, 4.5071422422085172)]"
35085208,"[(8520228, 4.5272886893738926), (17525225, 4.5030316027836932), (16324410, 4.4898782747450419)]"
5704511,"[(10084168, 4.5766460628810748), (2308802, 4.5360917089953459), (11470210, 4.5333744093360249)]"
14321323,"[(8393016, 4.7760778815689982), (8237244, 4.7490679114974785), (17173473, 4.7178280004871125)]"
3394783,"[(2626563, 4.5940472244961512), (15134267, 4.5828662502477169), (715286, 4.575160926205168)]"
511667,"[(67208, 4.6329206647782879), (14982907, 4.617351864450475), (13478244, 4.6153045168784166)]"
7159061,"[(12829059, 4.661434439129998), (13247674, 4.6610725846247831), (5593225, 4.6340632641216262)]"
13546810,"[(3626302, 4.708971877157186), (15747069, 4.6993958963942228), (12940, 4.6836221453939855)]"
9631554,"[(149777, 4.7323531326612862), (16054724, 4.7119155611343242), (14240385, 4.7015274311385653)]"
71536147,"[(14952053, 4.6078300565081154), (8520228, 4.5918344986516777), (6976282, 4.5767558703947495)]"
7077105,"[(5636395, 4.6961013173768889), (13714244, 4.6702668071689653), (305670, 4.6647516676908642)]"
3254455,"[(3538463, 4.798352612273626), (14489615, 4.7580241191438093), (284208, 4.7549150458954781)]"
4763914,"[(921441, 4.8498385960104597), (10963433, 4.8471091642840101), (8889118, 4.8292950074031147)]"
34395481,"[(15042361, 4.6730799131618674), (7460933, 4.6452694164827246), (14284950, 4.6368014133979214)]"
20735972,"[(10658250, 4.5563386446029108), (15230670, 4.489926890292983), (4187747, 4.4865298175158062)]"
94679089,"[(13750801, 4.7837420204452146), (6221877, 4.7796797994042199), (906616, 4.7701493067718008)]"
43249324,"[(17776554, 4.68005291525433), (8337340, 4.6570413964275685), (4553721, 4.6530901567343079)]"
865089,"[(5237422, 4.6889920583261935), (2738669, 4.6268810867114079), (7632357, 4.5916068131574379)]"
39818419,"[(973128, 4.7344271782833989), (15681476, 4.7326540235121684), (3540722, 4.645406783626802)]"
7148586,"[(10963433, 4.6023268976680543), (15545007, 4.5687511172892057), (1011326, 4.5585739856736787)]"
2134974,"[(14578109, 4.8117369038853628), (3344643, 4.7977539885517988), (13002204, 4.7616566392630846)]"
16498060,"[(6479559, 4.7674292725442768), (15797715, 4.7294323128413946), (13082571, 4.7274599729092968)]"
7001497,"[(10658250, 4.5838459863046142), (8309731, 4.5670948554356698), (413504, 4.5600134823861129)]"
28196802,"[(18934106, 4.7999756306796684), (5636395, 4.7842205442675034), (10963433, 4.7620234903926439)]"
16264626,"[(15126483, 4.6814794037308944), (112435, 4.6749031926983067), (506121, 4.6714692618124349)]"
3902918,"[(4792529, 4.7617120276388754), (13951702, 4.6667407115335839), (4719918, 4.6621362487743925)]"
1020357,"[(14918238, 4.5981272536886006), (9544914, 4.582623459054715), (12434717, 4.5748305077824263)]"
559884,"[(7619039, 4.7659793109962667), (424192, 4.741988755411163), (2256925, 4.724291311986156)]"
82730127,"[(11046881, 4.7219313730021835), (1980179, 4.7160645565324213), (15768540, 4.7116082578117719)]"
3154917,"[(11866470, 4.7550087799676346), (15860051, 4.7406366180540358), (8107424, 4.736748139579964)]"
66500417,"[(1055029, 4.7807603698783616), (5694862, 4.7605060716739604), (4860876, 4.7436187394582721)]"
132661890,"[(1507845, 4.5948382204883886), (16324410, 4.5540282025913399), (8838932, 4.5526755471031501)]"
71189646,"[(64837, 4.6228726812795715), (5568799, 4.6208188528748062), (15379480, 4.6119153523573253)]"
108744362,"[(13533366, 4.7856611749840754), (11825152, 4.7791076158119807), (13668121, 4.7788611674473715)]"
79580032,"[(16830241, 4.6868296345860427), (17463419, 4.6614418669119289), (15852802, 4.6566769702771174)]"
923843,"[(1987371, 4.4010570649752454), (4469455, 4.3927982696547767), (9844593, 4.3656578732612639)]"
1401755,"[(9544914, 4.6574268677018251), (533927, 4.6524471577711006), (10186192, 4.6516785053343712)]"
3972224,"[(112435, 4.7134120348152297), (64837, 4.6950610803384389), (17731335, 4.6906783848809068)]"
12830026,"[(3538463, 4.6811194366921676), (6221877, 4.6705047876088752), (6680201, 4.6656333840724225)]"
23118894,"[(15312128, 4.6981929925043424), (8072802, 4.6684782154631712), (4606368, 4.6595630849897658)]"
10699645,"[(6288004, 4.6053719737007128), (6980091, 4.5977926294836839), (2669352, 4.597080883865857)]"
47434514,"[(10877191, 4.4706672192739676), (5230712, 4.4414062603100302), (15561225, 4.4227940704526487)]"
59228020,"[(12829059, 4.7843335174804142), (575061, 4.729839428243011), (678515, 4.7159574862751077)]"
12571962,"[(10658250, 4.9115498338227104), (14125891, 4.8397576946663898), (4343401, 4.8354144221923807)]"
31452790,"[(886833, 4.7548642554912224), (4580384, 4.7154120897202514), (566712, 4.7077216823444683)]"
13978762,"[(3835052, 4.5900915660788568), (18120946, 4.5732949647187411), (13122712, 4.5639345579791275)]"
49569250,"[(4832126, 4.8118395069654181), (10963433, 4.7994011494354973), (15852802, 4.7894782886848359)]"
6670988,"[(5902822, 4.7548787096876914), (13332614, 4.7455482776384628), (8953522, 4.7399456845966927)]"
24338631,"[(16646872, 4.8117561373600637), (4550353, 4.7833020323623101), (11159781, 4.7795431662482288)]"
2230038,"[(171776, 4.7514894493870488), (13680874, 4.7357494965601203), (3207986, 4.7322670350758607)]"
122910,"[(10658250, 4.7246938106142604), (13173646, 4.7098013666401863), (2969489, 4.7095673665203748)]"
4427152,"[(1445542, 4.7754210603951011), (13393930, 4.7439491148161359), (15747069, 4.7060298922880666)]"
34577729,"[(9334185, 4.8237022291858365), (4256091, 4.7952668958359705), (921441, 4.7592887908656989)]"
23435482,"[(112435, 4.7935477211858162), (530135, 4.7878364492252663), (8324473, 4.7711234141599563)]"
52189070,"[(8664721, 4.6128988711357666), (5297788, 4.5959277552008881), (10963433, 4.5898898623808488)]"
1304865,"[(12991105, 4.6914548112609209), (12497140, 4.6821271833567106), (18234572, 4.6801052657810178)]"
19358762,"[(10963433, 4.7180344034393293), (1987371, 4.6935453389414823), (4469455, 4.6758283994582737)]"
46016616,"[(12965215, 4.7259132605603682), (19011068, 4.7131632656167319), (56859, 4.7058068609157839)]"
1969088,"[(14322095, 4.8108584464377113), (828685, 4.8023017255506923), (12225838, 4.7956365510115582)]"
1535798,"[(13533366, 4.676491622260956), (13810048, 4.6180411060609181), (16466322, 4.6023265431971332)]"
6835676,"[(15883070, 4.6849544735156332), (4550353, 4.6798227059781974), (2071420, 4.6352297439626433)]"
33274177,"[(506121, 4.7729394689560563), (15133923, 4.770509556618217), (16302024, 4.7542311755821558)]"
1574297,"[(55737, 4.7332662021364893), (10963433, 4.6997699004919919), (6384275, 4.6732485641759371)]"
29604707,"[(67208, 4.668418118497315), (15973163, 4.6529243690247499), (11470210, 4.6494662593280118)]"
41265213,"[(3816450, 4.7972967862451394), (15532958, 4.7852899257629069), (13173646, 4.766944040568089)]"
16564777,"[(2842830, 4.7872688241172732), (2451647, 4.7777252079143704), (6767047, 4.75287617654178)]"
5455139,"[(1931609, 4.6205873251877412), (3304412, 4.6131988837266391), (751818, 4.6066330039634087)]"
74302911,"[(1023529, 4.6907599812271341), (449660, 4.6719624916781726), (678515, 4.6672112905831558)]"
7804251,"[(10658250, 4.6686682426875556), (435774, 4.5970628780881988), (6221877, 4.5819112148059045)]"
881378,"[(15603347, 4.7774283057500799), (17776554, 4.7423608187137996), (17463196, 4.7418548545428854)]"
7406419,"[(2145599, 4.6874916902546753), (14169689, 4.6521599804265765), (10658250, 4.6388873642880286)]"
14898186,"[(14595567, 4.741456979356351), (17776554, 4.704043782798224), (11237441, 4.6994792146035147)]"
1020909,"[(16647409, 4.7111942959494186), (10658250, 4.7013693777965075), (10831830, 4.6786956317628912)]"
68119840,"[(14917765, 4.8661369512168902), (715286, 4.7725200106957653), (8327302, 4.7717604120483958)]"
20417537,"[(742795, 4.7777511687530554), (7411421, 4.7658344211161969), (10963433, 4.763730349035491)]"
356685,"[(4113459, 4.5821780150037332), (9180537, 4.5057525397977241), (4040900, 4.4904207134654834)]"
2722400,"[(14240385, 4.7359713954690079), (14038649, 4.7175667693656704), (15334973, 4.6207986945205644)]"
1114099,"[(10963433, 4.7311100716260031), (70279, 4.6552928255211068), (15556107, 4.6514316063090337)]"
842289,"[(15545007, 4.4573191971744075), (11794595, 4.427541506294828), (530135, 4.4169082783881031)]"
49381,"[(10963433, 4.7647636278087599), (1546380, 4.7419096145075361), (11237441, 4.7396013837773348)]"
6509991,"[(820146, 4.6779839622149888), (14014784, 4.6774805120924281), (17107329, 4.6748114570420425)]"
805093,"[(10658250, 4.8432443273498977), (6221877, 4.7838352681837799), (3540722, 4.7683808692383609)]"
1536785,"[(13082957, 4.7353793765608936), (15385, 4.7327213136625952), (13726629, 4.7268598156288695)]"
99484,"[(6221877, 4.7271922703349682), (18181381, 4.7157604394128851), (2089745, 4.7061838299036873)]"
14785245,"[(1145134, 4.7565126042090267), (15142409, 4.7267800658085397), (9651126, 4.7242401756367363)]"
8813620,"[(17728927, 4.6919475970162692), (521807, 4.6904054760253997), (13533366, 4.6830408973197217)]"
102623838,"[(18005748, 4.7984909894831276), (17367289, 4.7707788153325437), (9046203, 4.7697333095057495)]"
8596641,"[(9544914, 4.8278930504054713), (15379480, 4.8073227946687167), (6078066, 4.8046364064455629)]"
539671,"[(6795657, 4.4596583060136465), (13789192, 4.4554942889248519), (13466842, 4.4517415293750489)]"
8209132,"[(8520228, 4.6416424673728454), (14249338, 4.6263591111388829), (15042361, 4.6133518432347067)]"
24190612,"[(14008708, 4.6993518250999902), (4164672, 4.6890797736375118), (149777, 4.6855956157445782)]"
9167342,"[(10139922, 4.7185710328851487), (2308802, 4.7162867083221096), (3210405, 4.715395831574841)]"
44101153,"[(10877492, 4.6300693341315888), (16466322, 4.6171190393639634), (1716441, 4.6108421791547016)]"
3922192,"[(1073832, 4.8244325602225224), (6221877, 4.7501098265575932), (747538, 4.7376379169617646)]"
9504374,"[(10963433, 4.7076951771638385), (6051044, 4.6142350443782645), (1011326, 4.6015558505809784)]"
1284282,"[(8943358, 4.7577150759657139), (17593461, 4.7314367395306443), (18074556, 4.7297952894575772)]"
3082137,"[(4469455, 4.6731917310786191), (4792529, 4.632813483268106), (18647217, 4.6226405443803706)]"
10784652,"[(10754087, 4.7140346288245238), (15556107, 4.7066641557143534), (13019053, 4.6881642810392039)]"
2218675,"[(16324410, 4.7362007838034801), (473592, 4.6974677350221592), (16722762, 4.6892230763593838)]"
6151483,"[(470090, 4.7737967141073669), (6965529, 4.7730046344701735), (13533366, 4.7663294336257422)]"
36049684,"[(13113064, 4.8037481787673295), (566712, 4.7558332533380767), (17186834, 4.7196520001345945)]"
33973032,"[(3464920, 4.7243156930070489), (5650479, 4.6989618920861655), (14246246, 4.6825798951037454)]"
2099954,"[(9485606, 4.6644359216216031), (2669352, 4.6319497665113474), (6980091, 4.6111400423792102)]"
71291335,"[(4550353, 4.6972197627153029), (2061814, 4.6663031675795983), (1531211, 4.6643993420989709)]"
3506023,"[(378852, 4.7175599525232084), (19744462, 4.7126091068744618), (18359426, 4.7103322826084542)]"
78692098,"[(4550353, 4.7497393041495597), (17776554, 4.7209683332681642), (2078796, 4.7184087448968111)]"
20191121,"[(14124508, 4.7490177671026359), (1363336, 4.7325523170102235), (14917765, 4.7309994901491264)]"
15442814,"[(10658250, 4.7676178440958559), (60680, 4.7357031218221977), (13751380, 4.7038018531672723)]"
24911026,"[(1987371, 4.7707006681973478), (506121, 4.7371260391998575), (16324410, 4.6984353667384449)]"
41972874,"[(1089240, 4.8016850983739037), (17593461, 4.7982651339232634), (3273170, 4.7920404632448452)]"
105925,"[(1987371, 4.7713201352514281), (2509093, 4.7699353718190061), (10212066, 4.7366151411795059)]"
11297262,"[(8067466, 4.8358631240878847), (12464635, 4.7734731265639372), (4606368, 4.7662200462708908)]"
41375669,"[(14008708, 4.741910767931973), (10725897, 4.7320457542316561), (323512, 4.7313214798936079)]"
32997961,"[(7826906, 4.7215972575539418), (5678143, 4.6409194260946576), (1584167, 4.64028522703184)]"
14279234,"[(971247, 4.6868524966829277), (1937226, 4.6646724280548355), (10139922, 4.6532836609709651)]"
21326536,"[(506121, 4.522284776534863), (2883054, 4.5195440421399447), (14008708, 4.4928775637124039)]"
65884046,"[(2968729, 4.5576803324540052), (4440751, 4.5470517470690295), (566712, 4.5336238305634797)]"
54546143,"[(10658250, 4.7581731754802918), (2679171, 4.741432858207232), (4033422, 4.7405516167842148)]"
178495,"[(1987371, 4.5682927214155269), (10963433, 4.5654446955142136), (6717053, 4.5552040074405298)]"
49901446,"[(16011968, 4.757367065070806), (16324410, 4.704415993133833), (15379480, 4.6840561079732046)]"
307724,"[(12991105, 4.6956615466059253), (112435, 4.6855475584974391), (8664721, 4.6840790487277406)]"
15457873,"[(14341121, 4.6946604025929055), (1363336, 4.6515515614303782), (14252531, 4.6463934594197029)]"
28714103,"[(17743923, 4.6316753694763033), (4550557, 4.6165732777497723), (11084436, 4.6059195423909767)]"
